_row,new_split
156933,train
156934,val
156937,train
156939,val
156940,train
156943,val
156945,train
156946,val
156949,train
156950,train
156953,val
156954,train
156956,val
156959,train
156960,val
156962,train
156964,val
156966,train
156969,val
156970,val
156971,train
156975,train
156976,val
156978,train
156981,val
156982,train
156985,val
156988,train
156989,val
156990,train
156992,val
156994,val
156997,train
156999,train
157001,val
157002,train
157003,val
157006,train
157009,val
157010,val
157011,train
157016,val
157017,train
157019,train
157020,val
157023,train
157025,val
157026,val
157029,train
157031,train
157032,val
157034,val
157035,train
157038,val
157041,train
157042,val
157044,train
157046,train
157048,val
157050,val
157052,train
157056,val
157057,train
157058,train
157061,val
157063,val
157064,train
157066,val
157068,train
157070,train
157072,val
157075,val
157076,train
157079,val
157080,train
157084,train
157085,val
157086,val
157087,train
157091,train
157093,val
157094,train
157097,val
157099,train
157101,val
157103,train
157104,val
157106,val
157109,train
157111,train
157112,val
157114,val
157115,train
157118,train
157120,val
157122,train
157123,val
157127,val
157128,train
157130,train
157133,val
157136,val
157137,train
157138,val
157140,train
157143,val
157144,train
157146,train
157147,val
157152,train
157153,val
157155,val
157156,train
157160,val
157161,train
157163,val
157165,train
157168,train
157169,val
157170,train
157172,val
157176,train
157177,val
157179,train
157181,val
157182,val
157183,train
157187,train
157188,val
157190,val
157192,train
157195,val
157197,train
157199,val
157201,train
157203,val
157205,train
157207,val
157208,train
157211,train
157212,val
157215,train
157216,val
157219,train
157220,val
157223,val
157224,train
157226,train
157227,val
157230,train
157232,val
157235,train
157237,val
157239,val
157240,train
157242,val
157244,train
157247,train
157248,val
157251,train
157252,val
157255,val
157257,train
157258,train
157261,val
157262,train
157265,val
157266,train
157267,val
157270,train
157273,val
157274,val
157276,train
157278,val
157281,train
157283,val
157284,train
157286,train
157288,val
157290,train
157292,val
157296,train
157297,val
157299,val
157300,train
157302,val
157304,train
157306,train
157308,val
157310,val
157313,train
157316,val
157317,train
157320,val
157321,train
157323,train
157324,val
157327,val
157328,train
157331,train
157333,val
157334,val
157336,train
157338,train
157339,val
157342,val
157343,train
157346,val
157348,train
157351,val
157353,train
157354,val
157355,train
157358,train
157360,val
157364,val
157365,train
157366,train
157368,val
157372,train
157373,val
157376,train
157378,train
157379,val
157384,val
157385,train
157386,train
157388,val
157390,train
157392,val
157394,val
157395,train
157400,val
157401,train
157403,train
157404,val
157406,val
157408,train
157410,train
157413,val
157416,train
157417,val
157418,val
157421,train
157422,train
157423,val
157426,train
157428,val
157431,val
157432,train
157434,train
157435,val
157439,val
157441,train
157443,val
157447,val
157449,train
157450,val
157451,train
157454,train
157455,val
157458,train
157459,val
157463,train
157465,val
157468,train
157469,val
157470,val
157471,train
157475,train
157476,val
157478,val
157480,train
157483,train
157484,val
157486,val
157488,train
157490,val
157493,train
157496,train
157497,val
157498,train
157499,val
157504,train
157505,val
157506,train
157507,val
157510,train
157513,val
157514,val
157516,train
157519,val
157520,train
157523,train
157525,val
157526,val
157528,train
157531,val
157533,train
157535,train
157536,val
157539,val
157540,train
157542,val
157543,train
157546,train
157547,val
157551,val
157552,train
157555,val
157559,val
157563,val
157568,val
157571,val
157574,val
157579,val
157582,val
157587,val
157592,val
206426,train
206428,train
206430,train
206432,train
206434,train
206437,train
206438,train
206440,train
206442,train
206444,train
206446,train
206448,train
206450,train
206453,train
206455,train
206457,train
206458,train
206461,train
206462,train
206464,train
206467,train
206468,train
206471,train
206472,train
206490,train
206493,train
206494,train
206496,train
206499,train
206501,train
206503,train
206504,train
206507,train
206509,train
206510,train
206513,train
206514,train
206517,train
206518,train
206520,train
206522,train
206524,train
206526,train
206528,train
206530,train
206532,train
206534,train
206536,train
206539,train
206541,train
206542,train
206545,train
206546,train
206549,train
206551,train
206553,train
206555,train
206557,train
206558,train
206560,train
206563,train
206565,train
206566,train
206569,train
206570,train
206572,train
206574,train
206576,train
206578,train
206581,train
206583,train
206585,train
206587,train
206589,train
206591,train
206593,train
206594,train
206596,train
206598,train
206601,train
206602,train
206604,train
206607,train
206609,train
206610,train
206612,train
206614,train
206616,train
206619,train
206620,train
206622,train
206624,train
206626,train
206629,train
206630,train
206632,train
206635,train
206636,train
206638,train
206641,train
206642,train
206644,train
206646,train
28804,val
127389,train
77835,val
28817,val
65115,val
193395,val
127382,val
77669,train
77698,train
77661,val
65085,train
77859,val
193459,val
77648,train
193445,val
65051,val
77805,val
65094,train
77707,train
65099,train
13032,train
77783,train
77790,val
13015,train
177775,train
142106,val
65014,train
28827,val
177777,train
77667,val
142105,val
142141,train
89737,val
193447,val
193487,val
65031,train
64922,train
127378,train
142090,val
64912,train
45747,train
45752,train
45755,train
45762,train
45782,train
45786,train
45788,train
45793,train
45795,train
45802,train
45804,train
45808,val
45809,train
45811,val
45814,train
45816,val
45817,train
45820,train
45821,val
45824,val
45825,train
45827,train
45828,val
45833,val
45838,val
45842,val
45843,val
102134,train
102163,train
102166,train
102172,train
102176,train
102180,train
102185,train
102189,train
102193,train
102196,train
102200,train
102204,train
102209,train
156216,train
156220,train
156224,train
156226,train
156230,train
156235,train
156239,train
156242,train
156248,train
156250,train
156274,train
156276,val
156289,val
156293,val
156294,train
156297,val
156298,train
156304,train
156333,val
156336,val
156339,val
156343,train
156344,val
156346,train
156347,val
156350,train
156351,val
156354,val
156356,train
156359,val
156360,train
156362,val
156363,train
156366,val
156368,train
156370,val
156372,train
156375,train
156376,val
156379,val
156380,train
156382,val
156384,train
156386,train
156391,train
156392,val
156394,train
156396,val
156398,train
156401,val
156402,val
156404,train
156408,val
156409,train
156411,train
156412,val
156415,val
156417,train
156419,val
156421,train
156423,val
156424,train
156427,train
156429,val
156431,val
156433,train
156437,train
156438,train
156443,train
156448,train
156450,train
156456,train
156461,train
156463,val
156464,train
156467,val
156469,train
156471,train
156472,val
156476,train
156477,val
156478,val
156480,train
156483,val
156485,train
156488,train
156489,val
156491,train
156492,val
156494,val
156495,train
156498,train
156500,val
156503,train
156505,val
156506,val
156507,train
156511,val
156512,train
156514,val
156517,train
156518,val
156521,train
156524,val
156525,train
156527,val
156529,train
156531,val
156533,train
156535,val
156537,train
156538,val
156544,val
156547,val
156550,val
206329,train
206330,train
206333,train
206334,train
178881,train
118464,train
92672,val
92700,val
92671,val
178854,train
33673,train
31150,val
178858,train
194757,val
31156,val
178845,train
105305,train
118480,train
118484,train
194760,val
31374,val
92696,val
33702,train
130483,train
194754,val
80455,val
178846,train
80460,val
33698,train
178870,train
67704,train
130469,train
80448,val
178873,train
178877,train
33678,train
178883,train
67697,train
178849,train
67700,train
178857,train
118470,train
33668,train
130486,train
49033,train
49038,train
49039,train
49045,train
49078,val
49080,val
145452,train
145454,train
145460,train
145465,train
145474,train
145478,train
159250,train
159257,train
159261,train
159263,train
159268,train
159276,train
159278,train
159282,train
159287,train
159293,train
159296,train
203714,train
72069,train
7564,val
7889,val
7671,train
174927,train
22167,train
84624,train
108947,val
7460,train
197005,train
164607,train
164808,train
84384,train
8100,train
96204,train
7650,train
164594,train
37189,val
196867,train
109366,val
109363,val
84431,train
122175,val
135552,val
21804,val
135464,val
164460,train
135019,val
37274,val
165047,train
122166,train
121809,train
197041,train
109413,val
84244,train
122386,val
84436,train
197018,train
36933,val
52819,train
52823,train
52827,train
52832,train
52837,train
52838,train
52843,train
52847,train
52850,train
52856,train
52859,train
52863,val
52864,train
52867,train
52869,val
52870,val
52872,train
52874,val
52876,train
52880,train
52881,val
52882,val
52885,train
52887,train
52888,val
52890,val
52893,train
52896,val
52897,train
52899,train
52900,val
52902,val
52903,train
52906,val
52907,train
52910,val
52912,train
52914,val
52917,train
52918,val
52921,train
52923,val
52925,train
52927,val
52928,train
52932,val
52933,train
52934,train
52937,val
52939,train
52941,val
52942,train
52945,val
52946,val
52947,train
52950,val
52953,train
52956,train
52957,val
52960,train
52961,val
52964,val
52965,train
52966,val
52969,train
52970,val
52972,train
52974,train
52976,val
52980,train
52981,val
52983,train
52985,val
52986,val
52988,train
52990,val
52992,train
52994,train
52996,val
52998,train
53000,val
53003,train
53004,val
53007,train
53009,val
53010,val
53013,train
53015,train
53017,val
53018,train
53020,val
53023,val
53024,train
53027,train
53028,val
53031,val
53032,train
53034,train
53036,val
53038,train
53039,val
53043,train
53044,val
53048,val
53049,train
53050,train
53053,val
53055,val
53056,train
53059,val
53060,train
53062,val
53065,train
53068,train
53069,val
53071,val
53073,train
53075,train
53076,val
53078,val
53079,train
53082,val
53083,train
53086,val
53089,train
53090,train
53093,val
53096,train
53097,val
53099,train
53101,val
53103,train
53104,val
53107,val
53108,train
53110,val
53111,train
53114,val
53117,train
53119,val
53120,train
53123,val
53124,train
53127,val
53128,train
53131,train
53132,val
53135,train
53137,val
53139,train
53141,val
53143,train
53144,val
53146,train
53148,val
53150,val
53153,train
53154,val
53155,train
53159,val
53161,train
53163,val
53165,train
53166,train
53168,val
53171,train
53173,val
53174,train
53175,val
53179,train
53181,val
53182,train
53184,val
53186,train
53187,val
53190,train
53192,val
53194,val
53195,train
53199,val
53205,val
53208,val
53210,val
53214,val
53218,val
53225,val
53229,val
53233,val
53235,val
53240,val
53243,val
53249,val
53251,val
53257,val
53260,val
53263,val
53268,val
53273,val
53275,val
53281,val
53285,val
53288,val
53291,val
53296,val
53301,val
53302,val
53308,val
53311,val
53314,val
53318,val
53324,val
53328,val
53333,val
53337,val
53340,val
53342,val
53346,val
53351,val
53357,val
53360,val
53362,val
53368,val
53372,val
53376,val
53379,val
53382,val
53386,val
53393,val
53394,val
53398,val
53404,val
53406,val
53411,val
53415,val
53419,val
53423,val
53429,val
53430,val
53437,val
53440,val
53443,val
149699,train
149702,train
149706,train
149712,train
149715,train
149720,train
149722,val
149723,train
149727,val
149729,train
149730,val
149732,train
149734,train
149736,val
149738,train
