_row,operator,device,cell_id,split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,gap_type,wcl_lat,wcl_lon,sionna_power_cal,residual_cal,gp_correction,gp_corr_std,gp_rsrp,gp_residual,dist_regime
102074,1,pc1,26347520.0,val,-91.923125,-51.09190368652344,71.76663568375922,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.03089783266421,-5.89222716733579,-45.38312968585479,9.035859128904185,-131.414027518519,39.49090251851899,0-200m
102079,1,pc1,26347520.0,val,-93.051875,-51.30268096923828,73.80313153169195,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.24167511537905,-6.810199884620943,-45.204799107929475,9.03400736482551,-131.44647422330854,38.394599223308546,0-200m
102085,1,pc1,26347520.0,val,-92.5125,-51.43486785888672,75.10186770140184,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.37386200502749,-6.1386379949725125,-45.09170660896818,9.032826157833549,-131.46556861399569,38.95306861399568,0-200m
102088,1,pc1,26347520.0,val,-93.859375,-51.54677581787109,76.21457326637206,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.48576996401187,-7.373605035988135,-44.99527641116478,9.031820540611275,-131.48104637517665,37.621671375176646,0-200m
102090,1,pc1,26347520.0,val,-96.47625,-51.62083435058594,76.95788784589365,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.55982849672671,-9.916421503273284,-44.93113350760062,9.031154452257672,-131.49096200432734,35.01471200432735,0-200m
102094,1,pc1,26347520.0,val,-93.873125,-51.67613983154297,77.51651065013841,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.61513397768374,-7.257991022316261,-44.88307229149061,9.030657704324291,-131.49820626917435,37.625081269174345,0-200m
102101,1,pc1,26347520.0,val,-94.891875,-51.822357177734375,79.00836989585751,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.76135132387515,-8.130523676124852,-44.755371905466,9.029351178494782,-131.51672322934115,36.624848229341154,0-200m
102105,1,pc1,26347520.0,val,-94.700625,-52.109161376953125,81.99905002973219,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-87.0481555230939,-7.652469476906106,-44.50236645685362,9.026846469834382,-131.55052197994752,36.849896979947516,0-200m
102106,1,pc1,26347520.0,val,-99.391875,-52.474891662597656,85.94081705030287,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-87.41388580873843,-11.977989191261573,-44.17500233981886,9.023842043113886,-131.5888881485573,32.19701314855729,0-200m
102110,1,pc1,26347520.0,val,-100.243125,-52.84562683105469,90.09035346896329,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-87.78462097719546,-12.458504022804547,-43.83768282777026,9.021129603942995,-131.62230380496572,31.37917880496572,0-200m
102116,1,pc1,26347520.0,val,-99.743125,-53.21984100341797,94.44953020168786,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-88.15883514955874,-11.584289850441266,-43.49074030770835,9.018831928325271,-131.64957545726708,31.90645045726707,0-200m
102120,1,pc1,26347520.0,val,-100.55125,-53.551719665527344,98.45627228837228,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-88.49071381166812,-12.06053618833188,-43.175143698969364,9.017205722487343,-131.66585751063747,31.11460751063747,0-200m
102123,1,pc1,26347520.0,val,-102.2325,-53.87358856201172,102.47849989098565,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-88.81258270815249,-13.419917291847511,-42.858817409392316,9.016006326259337,-131.6714001175448,29.438900117544804,0-200m
102128,1,pc1,26347520.0,val,-103.87625,-54.216705322265625,106.92059083603228,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-89.1556994684064,-14.720550531593602,-42.50788005665178,9.015137403922049,-131.66357952505817,27.78732952505817,0-200m
102131,1,pc1,26347520.0,val,-104.67763157894736,-54.62052154541016,112.35817265766786,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-89.55951569155093,-15.118115887396428,-42.07480621160914,9.01462354109367,-131.63432190316007,26.956690324212715,0-200m
155979,1,pc4,26347520.0,val,-98.71328125,-61.61907958984375,257.8610531615521,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-96.55807373598452,-2.1552075140154727,-33.25254017112952,9.135457563933537,-129.81061390711403,31.097332657114038,200-500m
155982,1,pc4,26347520.0,val,-96.796875,-61.26392364501953,247.40117042273516,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-96.2029177911603,-0.5939572088396972,-33.61935016681898,9.12127698970263,-129.82226795797928,33.02539295797928,200-500m
155989,1,pc4,26347520.0,val,-102.48453608247422,-60.906982421875,237.34286209938804,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-95.84597656801576,-6.63855951445845,-34.00635271655229,9.107680055036132,-129.85232928456807,27.36779320209385,200-500m
156000,1,pc4,26347520.0,val,-100.1875,-59.71296691894531,206.3790333996672,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-94.65196106508608,-5.535538934913916,-35.42801926461378,9.067820766723703,-130.07998032969988,29.89248032969988,200-500m
156004,1,pc4,26347520.0,val,-100.47,-59.30744934082031,196.77967359850356,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-94.24644348696108,-6.223556513038915,-35.95121904010989,9.05680904939388,-130.19766252707097,29.727662527070976,0-200m
156007,1,pc4,26347520.0,val,-100.994375,-58.86898040771485,186.88229387447183,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-93.80797455385562,-7.18640044614439,-36.53488623913863,9.046539278906426,-130.34286079299426,29.348485792994254,0-200m
156011,1,pc4,26347520.0,val,-103.195,-58.39331817626953,176.6835017118839,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-93.3323123224103,-9.86268767758969,-37.184594476080434,9.03739146085202,-130.51690679849074,27.321906798490744,0-200m
156016,1,pc4,26347520.0,val,-104.879375,-57.86195373535156,165.91576439035725,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-92.80094788149232,-12.078427118507662,-37.92184857936659,9.02946621609212,-130.72279646085892,25.84342146085892,0-200m
156019,1,pc4,26347520.0,val,-103.58875,-57.279296875,154.8211852729525,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-92.21829102114076,-11.370458978859231,-38.730054219213464,9.023189738812704,-130.94834524035423,27.359595240354224,0-200m
156021,1,pc1,26347520.0,val,-93.97222222222224,-59.63150787353516,204.41523661742892,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-94.57050201967591,0.5982797974536851,-35.53168272880931,9.06549653945367,-130.10218474848523,36.129962526262986,200-500m
156024,1,pc1,26347520.0,val,-91.725,-59.17778778076172,193.80156882374968,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-94.11678192690248,2.391781926902496,-36.12204275620785,9.053589642592922,-130.23882468311035,38.51382468311036,0-200m
156025,1,pc4,26347520.0,val,-102.520625,-56.65556335449219,143.71506053363632,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-91.59455750063296,-10.926067499367036,-39.57866269527508,9.018710250373564,-131.17322019590804,28.65259519590805,0-200m
156026,1,pc1,26347520.0,val,-95.96875,-58.71846008300781,183.5957112201208,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-93.65745422914858,-2.311295770851416,-36.73887328423324,9.043422246937492,-130.39632751338183,34.427577513381834,0-200m
156028,1,pc4,26347520.0,val,-100.46,-55.98194885253906,132.55099365235793,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-90.92094299867983,-9.53905700132016,-40.4586362831152,9.015955266221859,-131.37957928179503,30.919579281795038,0-200m
156031,1,pc4,26347520.0,val,-99.271875,-55.23479461669922,121.09689779859951,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-90.17378876284,-9.098086237160004,-41.37443189354858,9.014678478886468,-131.54822065638857,32.27634565638857,0-200m
156033,1,pc1,26347520.0,val,-99.0925,-58.24542999267578,173.62181119558764,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-93.18442413881657,-5.908075861183448,-37.38905297079708,9.034952968145793,-130.57347710961363,31.480977109613633,0-200m
156034,1,pc4,26347520.0,val,-99.8775,-54.4281005859375,109.7400456753636,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-89.36709473207827,-10.510405267921726,-42.283904401788,9.014804801996627,-131.65099913386626,31.773499133866267,0-200m
156036,1,pc1,26347520.0,val,-99.645,-57.727325439453125,163.2877298951775,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-92.6663195855939,-6.978680414406099,-38.10916359781348,9.027809022836864,-130.77548318340737,31.130483183407378,0-200m
156039,1,pc4,26347520.0,val,-96.853125,-53.55229187011719,98.46824120405498,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-88.49128601625796,-8.361838983742047,-43.17454244342816,9.01720253185098,-131.6658284596861,34.812703459686105,0-200m
156041,1,pc1,26347520.0,val,-100.291875,-57.156532287597656,152.57400968620388,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-92.09552643373844,-8.196348566261577,-38.898923554183234,9.022141854943829,-130.99444998792166,30.70257498792165,0-200m
156042,1,pc1,26347520.0,val,-97.689375,-56.51485443115234,141.3140930681325,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-91.45384857729312,-6.235526422706883,-39.766142021419576,9.017972361165393,-131.21999059871268,33.530615598712686,0-200m
156044,1,pc4,26347520.0,val,-99.59375,-52.63286590576172,87.70004473631438,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-87.57186005190249,-12.02188994809751,-44.031836210989155,9.022633964355943,-131.60369626289165,32.009946262891646,0-200m
156048,1,pc1,26347520.0,val,-92.81875,-55.804832458496094,129.75042738372844,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-90.74382660463688,-2.074923395363129,-40.68178382983551,9.015515878451364,-131.4256104344724,38.606860434472395,0-200m
156049,1,pc4,26347520.0,val,-99.789375,-51.72168731689453,77.99004357633964,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.6606814630353,-13.128693536964704,-44.84322756816803,9.030243322974565,-131.50390903120334,31.71453403120333,0-200m
156050,1,pc4,26347520.0,val,-99.781875,-50.771934509277344,68.75715423479163,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-85.71092865541812,-14.070946344581884,-45.648460063049285,9.038545035264974,-131.35938871846741,31.577513718467415,0-200m
156052,1,pc1,26347520.0,val,-93.2675,-55.02984619140625,118.1145744237449,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-89.96884033754702,-3.2986596624529767,-41.613576083444585,9.014562403163538,-131.5824164209916,38.314916420991594,0-200m
156056,1,pc4,26347520.0,val,-97.47125,-49.78363037109375,60.00179263366694,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-84.72262451723452,-12.748625482765476,-46.41702024445737,9.045467554530493,-131.1396447616919,33.6683947616919,0-200m
156057,1,pc1,26347520.0,val,-93.735625,-54.223388671875,107.00580096335251,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-89.16238281801577,-4.573242181984227,-42.500924867818945,9.015124516896908,-131.66330768583472,37.927682685834725,0-200m
156059,1,pc1,26347520.0,val,-92.575,-53.39539337158203,96.56573087978089,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-88.3343875177228,-4.2406124822772,-43.32481549766054,9.017920426202036,-131.65920301538335,39.08420301538335,0-200m
156060,1,pc4,26347520.0,val,-97.815,-48.78340911865234,51.89544487280378,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-83.72240326479312,-14.092596735206882,-47.09361654122992,9.050233064482613,-130.81601980602304,33.00101980602304,0-200m
156064,1,pc4,26347520.0,val,-98.408125,-47.75946807861328,44.23848188158742,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-82.69846222475405,-15.709662775245944,-47.676530418029955,9.052546832605435,-130.374992642784,31.96686764278401,0-200m
156065,1,pc1,26347520.0,val,-95.66375,-52.50069427490234,86.23250737698262,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-87.43968842104312,-8.224061578956878,-44.15161161291944,9.023637530130719,-131.59130003396257,35.927550033962575,0-200m
156066,1,pc1,26347520.0,val,-96.06625,-51.5623779296875,76.37610870126626,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-86.50137207582827,-9.564877924171723,-44.98170241690751,9.031677185481838,-131.4830744927358,35.4168244927358,0-200m
156068,1,pc4,26347520.0,val,-96.96125,-46.78273010253906,37.41254287461617,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-81.72172424867983,-15.239525751320173,-48.11572309005128,9.052257527397094,-129.83744733873112,32.87619733873112,0-200m
156071,1,pc1,26347520.0,val,-94.134375,-50.5855712890625,67.04410014170772,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-85.52456543520327,-8.609809564796734,-45.79971039249271,9.040019654351077,-131.324275827696,37.18990082769599,0-200m
156072,1,pc4,26347520.0,val,-94.874375,-45.80094909667969,30.86193127322289,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-80.73994324282046,-14.13443175717954,-48.46190809734724,9.050023827739404,-129.2018513401677,34.327476340167706,0-200m
156074,1,pc4,26347520.0,val,-91.106875,-44.83250427246094,24.496692496571683,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-79.77149841860171,-11.335376581398291,-48.76316242176166,9.051782752338871,-128.53466084036336,37.427785840363356,0-200m
156076,1,pc1,26347520.0,val,-93.071875,-49.63654327392578,58.76575361528127,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-84.57553742006655,-8.496337579933453,-46.523454050107574,9.046311695603448,-131.09899147017413,38.02711647017412,0-200m
156079,1,pc4,26347520.0,val,-91.9975,-43.956504821777344,18.504842875657577,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-78.89549896791812,-13.102001032081889,-49.05839042207576,9.070996363337157,-127.95388938999388,35.95638938999387,0-200m
156080,1,pc1,26347520.0,val,-94.379375,-48.73085021972656,51.48774806483944,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-83.66984436586733,-10.709530634132662,-47.12616498823923,9.050414864723868,-130.79600935410656,36.41663435410656,0-200m
156083,1,pc1,26347520.0,val,-92.8425,-47.89007568359375,45.184925954571966,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-82.82906982973452,-10.01343017026548,-47.60866803396746,9.052393410718867,-130.43773786370198,37.59523786370198,0-200m
156085,1,pc4,26347520.0,val,-95.498125,-43.26353454589844,13.130258497023972,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-78.20252869203921,-17.295596307960793,-49.3632453451437,9.117911086871572,-127.5657740371829,32.0676490371829,0-200m
156087,1,pc4,26347520.0,val,-94.709375,-42.84139251708984,9.020959790046156,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-77.78038666323062,-16.92898833676938,-49.518213805133996,9.175130463587722,-127.29860046836461,32.58922546836462,0-200m
156089,1,pc1,26347520.0,val,-92.976875,-47.18637847900391,40.18685606995136,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-82.12537262514468,-10.851502374855327,-47.94831333429399,9.052691691872946,-130.07368595943868,37.09681095943867,0-200m
156091,1,pc1,26347520.0,val,-88.699375,-46.59259796142578,36.12517837171543,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-81.53159210756655,-7.167782892433451,-48.18863702828568,9.051912118508838,-129.72022913585224,41.02085413585223,0-200m
156093,1,pc4,26347520.0,val,-96.04625,-42.735595703125,7.740573718494196,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-77.67458984926577,-18.37166015073423,-49.482594868329,9.204986559581691,-127.15718471759477,31.110934717594773,0-200m
156094,1,pc1,26347520.0,val,-86.7525,-46.02052307128906,32.309216279487494,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-80.95951721742983,-5.792982782570164,-48.39025074244544,9.05053981056202,-129.34976795987527,42.59726795987527,0-200m
156096,1,pc4,26347520.0,val,-96.2543103448276,-42.96883392333984,10.389512551919994,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-77.90782806948062,-18.346482275346983,-49.49700989395605,9.152511377228826,-127.40483796343666,31.15052761860906,0-200m
156098,1,pc4,26347520.0,val,-97.72704081632654,-43.46520233154297,14.803456191605104,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-78.40419647768374,-19.322844338642795,-49.265005247080865,9.100011705151982,-127.6692017247646,29.94216090843807,0-200m
156101,1,pc1,26347520.0,val,-84.54125,-45.34600067138672,27.87704135188837,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-80.28499481752749,-4.256255182472515,-48.60436423112494,9.049618394524312,-128.88935904865244,44.34810904865243,0-200m
156102,1,pc4,26347520.0,val,-97.20875,-44.13359832763672,19.75916356536562,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-79.07259247377749,-18.136157526222505,-48.99432692207816,9.064691135903443,-128.06691939585565,30.858169395855654,0-200m
156104,1,pc1,26347520.0,val,-85.206875,-44.605743408203125,22.9856231508556,1800.0,Highway,Unflagged,52.50098960584469,13.28025140527702,-79.5447375543439,-5.6621374456561,-48.835784935340904,9.054349501563717,-128.3805224896848,43.17364748968481,0-200m
