_row,device,measurement,ts_gps,date_str,operator,split,gap_type
366,pc1,0,2021-06-22 09:56:00,2021-06-22,1,train,Unflagged
367,pc1,0,2021-06-22 09:56:01,2021-06-22,1,train,Unflagged
368,pc1,0,2021-06-22 09:56:02,2021-06-22,1,train,Unflagged
369,pc1,0,2021-06-22 09:56:03,2021-06-22,1,train,Unflagged
370,pc1,0,2021-06-22 09:56:04,2021-06-22,1,train,Unflagged
371,pc1,0,2021-06-22 09:56:05,2021-06-22,1,train,Unflagged
372,pc1,0,2021-06-22 09:56:06,2021-06-22,1,train,Unflagged
373,pc1,0,2021-06-22 09:56:07,2021-06-22,1,train,Unflagged
374,pc1,0,2021-06-22 09:56:08,2021-06-22,1,train,Unflagged
375,pc1,0,2021-06-22 09:56:09,2021-06-22,1,train,Unflagged
376,pc1,0,2021-06-22 09:56:10,2021-06-22,1,train,Unflagged
377,pc1,0,2021-06-22 09:56:11,2021-06-22,1,train,Unflagged
378,pc1,0,2021-06-22 09:56:12,2021-06-22,1,train,Unflagged
379,pc1,0,2021-06-22 09:56:13,2021-06-22,1,train,Unflagged
380,pc1,0,2021-06-22 09:56:14,2021-06-22,1,train,Unflagged
381,pc1,0,2021-06-22 09:56:15,2021-06-22,1,train,Unflagged
382,pc1,0,2021-06-22 09:56:16,2021-06-22,1,train,Unflagged
383,pc1,0,2021-06-22 09:56:17,2021-06-22,1,train,Unflagged
384,pc1,0,2021-06-22 09:56:18,2021-06-22,1,train,Unflagged
385,pc1,0,2021-06-22 09:56:19,2021-06-22,1,train,Unflagged
386,pc1,0,2021-06-22 09:56:20,2021-06-22,1,train,Unflagged
387,pc1,0,2021-06-22 09:56:21,2021-06-22,1,train,Unflagged
388,pc1,0,2021-06-22 09:56:22,2021-06-22,1,train,Unflagged
389,pc1,0,2021-06-22 09:56:23,2021-06-22,1,train,Unflagged
390,pc1,0,2021-06-22 09:56:24,2021-06-22,1,train,Unflagged
391,pc1,0,2021-06-22 09:56:25,2021-06-22,1,train,Unflagged
392,pc1,0,2021-06-22 09:56:26,2021-06-22,1,train,Unflagged
393,pc1,0,2021-06-22 09:56:27,2021-06-22,1,train,Unflagged
394,pc1,0,2021-06-22 09:56:28,2021-06-22,1,train,Unflagged
395,pc1,0,2021-06-22 09:56:29,2021-06-22,1,train,Unflagged
396,pc1,0,2021-06-22 09:56:30,2021-06-22,1,train,Unflagged
397,pc1,0,2021-06-22 09:56:31,2021-06-22,1,train,Unflagged
398,pc1,0,2021-06-22 09:56:32,2021-06-22,1,train,Unflagged
399,pc1,0,2021-06-22 09:56:33,2021-06-22,1,train,Unflagged
400,pc1,0,2021-06-22 09:56:34,2021-06-22,1,train,Unflagged
401,pc1,0,2021-06-22 09:56:35,2021-06-22,1,train,Unflagged
402,pc1,0,2021-06-22 09:56:36,2021-06-22,1,train,Unflagged
403,pc1,0,2021-06-22 09:56:37,2021-06-22,1,train,Unflagged
404,pc1,0,2021-06-22 09:56:38,2021-06-22,1,train,Unflagged
405,pc1,0,2021-06-22 09:56:39,2021-06-22,1,train,Unflagged
406,pc1,0,2021-06-22 09:56:40,2021-06-22,1,train,Unflagged
407,pc1,0,2021-06-22 09:56:41,2021-06-22,1,train,Unflagged
408,pc1,0,2021-06-22 09:56:42,2021-06-22,1,train,Unflagged
409,pc1,0,2021-06-22 09:56:43,2021-06-22,1,train,Unflagged
410,pc1,0,2021-06-22 09:56:44,2021-06-22,1,train,Unflagged
411,pc1,0,2021-06-22 09:56:45,2021-06-22,1,train,Unflagged
412,pc1,0,2021-06-22 09:56:46,2021-06-22,1,train,Unflagged
413,pc1,0,2021-06-22 09:56:47,2021-06-22,1,train,Unflagged
414,pc1,0,2021-06-22 09:56:48,2021-06-22,1,train,Unflagged
415,pc1,0,2021-06-22 09:56:49,2021-06-22,1,train,Unflagged
416,pc1,0,2021-06-22 09:56:50,2021-06-22,1,train,Unflagged
417,pc1,0,2021-06-22 09:56:51,2021-06-22,1,train,Unflagged
418,pc1,0,2021-06-22 09:56:52,2021-06-22,1,train,Unflagged
419,pc1,0,2021-06-22 09:56:53,2021-06-22,1,train,Unflagged
420,pc1,0,2021-06-22 09:56:54,2021-06-22,1,train,Unflagged
421,pc1,0,2021-06-22 09:56:55,2021-06-22,1,train,Unflagged
422,pc1,0,2021-06-22 09:56:56,2021-06-22,1,train,Unflagged
423,pc1,0,2021-06-22 09:56:57,2021-06-22,1,train,Unflagged
424,pc1,0,2021-06-22 09:56:58,2021-06-22,1,train,Unflagged
425,pc1,0,2021-06-22 09:56:59,2021-06-22,1,train,Unflagged
426,pc1,0,2021-06-22 09:57:00,2021-06-22,1,train,Unflagged
427,pc1,0,2021-06-22 09:57:01,2021-06-22,1,train,Unflagged
428,pc1,0,2021-06-22 09:57:02,2021-06-22,1,train,Unflagged
429,pc1,0,2021-06-22 09:57:03,2021-06-22,1,train,Unflagged
430,pc1,0,2021-06-22 09:57:04,2021-06-22,1,train,Unflagged
431,pc1,0,2021-06-22 09:57:05,2021-06-22,1,train,Unflagged
432,pc1,0,2021-06-22 09:57:06,2021-06-22,1,train,Unflagged
433,pc1,0,2021-06-22 09:57:07,2021-06-22,1,train,Unflagged
434,pc1,0,2021-06-22 09:57:08,2021-06-22,1,train,Unflagged
435,pc1,0,2021-06-22 09:57:09,2021-06-22,1,train,Unflagged
436,pc1,0,2021-06-22 09:57:10,2021-06-22,1,train,Unflagged
437,pc1,0,2021-06-22 09:57:11,2021-06-22,1,train,Unflagged
438,pc1,0,2021-06-22 09:57:12,2021-06-22,1,train,Unflagged
439,pc1,0,2021-06-22 09:57:13,2021-06-22,1,train,Unflagged
440,pc1,0,2021-06-22 09:57:14,2021-06-22,1,train,Unflagged
441,pc1,0,2021-06-22 09:57:15,2021-06-22,1,train,Unflagged
442,pc1,0,2021-06-22 09:57:16,2021-06-22,1,train,Unflagged
443,pc1,0,2021-06-22 09:57:17,2021-06-22,1,train,Unflagged
444,pc1,0,2021-06-22 09:57:18,2021-06-22,1,train,Unflagged
445,pc1,0,2021-06-22 09:57:19,2021-06-22,1,train,Unflagged
446,pc1,0,2021-06-22 09:57:20,2021-06-22,1,train,Unflagged
447,pc1,0,2021-06-22 09:57:21,2021-06-22,1,train,Unflagged
448,pc1,0,2021-06-22 09:57:22,2021-06-22,1,train,Unflagged
449,pc1,0,2021-06-22 09:57:23,2021-06-22,1,train,Unflagged
450,pc1,0,2021-06-22 09:57:24,2021-06-22,1,train,Unflagged
451,pc1,0,2021-06-22 09:57:25,2021-06-22,1,train,Unflagged
452,pc1,0,2021-06-22 09:57:26,2021-06-22,1,train,Unflagged
453,pc1,0,2021-06-22 09:57:27,2021-06-22,1,train,Unflagged
454,pc1,0,2021-06-22 09:57:28,2021-06-22,1,train,Unflagged
455,pc1,0,2021-06-22 09:57:29,2021-06-22,1,train,Unflagged
456,pc1,0,2021-06-22 09:57:30,2021-06-22,1,train,Unflagged
457,pc1,0,2021-06-22 09:57:31,2021-06-22,1,train,Unflagged
458,pc1,0,2021-06-22 09:57:32,2021-06-22,1,train,Unflagged
459,pc1,0,2021-06-22 09:57:33,2021-06-22,1,train,Unflagged
460,pc1,0,2021-06-22 09:57:34,2021-06-22,1,train,Unflagged
461,pc1,0,2021-06-22 09:57:35,2021-06-22,1,train,Unflagged
462,pc1,0,2021-06-22 09:57:36,2021-06-22,1,train,Unflagged
463,pc1,0,2021-06-22 09:57:37,2021-06-22,1,train,Unflagged
464,pc1,0,2021-06-22 09:57:38,2021-06-22,1,train,Unflagged
465,pc1,0,2021-06-22 09:57:39,2021-06-22,1,train,Unflagged
466,pc1,0,2021-06-22 09:57:40,2021-06-22,1,train,Unflagged
467,pc1,0,2021-06-22 09:57:41,2021-06-22,1,train,Unflagged
468,pc1,0,2021-06-22 09:57:42,2021-06-22,1,train,Unflagged
469,pc1,0,2021-06-22 09:57:43,2021-06-22,1,train,Unflagged
470,pc1,0,2021-06-22 09:57:44,2021-06-22,1,train,Unflagged
471,pc1,0,2021-06-22 09:57:45,2021-06-22,1,train,Unflagged
472,pc1,0,2021-06-22 09:57:46,2021-06-22,1,train,Unflagged
473,pc1,0,2021-06-22 09:57:47,2021-06-22,1,train,Unflagged
474,pc1,0,2021-06-22 09:57:48,2021-06-22,1,train,Unflagged
475,pc1,0,2021-06-22 09:57:49,2021-06-22,1,train,Unflagged
476,pc1,0,2021-06-22 09:57:50,2021-06-22,1,train,Unflagged
477,pc1,0,2021-06-22 09:57:51,2021-06-22,1,train,Unflagged
478,pc1,0,2021-06-22 09:57:52,2021-06-22,1,train,Unflagged
479,pc1,0,2021-06-22 09:57:53,2021-06-22,1,train,Unflagged
480,pc1,0,2021-06-22 09:57:54,2021-06-22,1,train,Unflagged
481,pc1,0,2021-06-22 09:57:55,2021-06-22,1,train,Unflagged
482,pc1,0,2021-06-22 09:57:56,2021-06-22,1,train,Unflagged
483,pc1,0,2021-06-22 09:57:57,2021-06-22,1,train,Unflagged
484,pc1,0,2021-06-22 09:57:58,2021-06-22,1,train,Unflagged
485,pc1,0,2021-06-22 09:57:59,2021-06-22,1,train,Unflagged
486,pc1,0,2021-06-22 09:58:00,2021-06-22,1,train,Unflagged
487,pc1,0,2021-06-22 09:58:01,2021-06-22,1,train,Unflagged
488,pc1,0,2021-06-22 09:58:02,2021-06-22,1,train,Unflagged
489,pc1,0,2021-06-22 09:58:03,2021-06-22,1,train,Unflagged
490,pc1,0,2021-06-22 09:58:04,2021-06-22,1,train,Unflagged
491,pc1,0,2021-06-22 09:58:05,2021-06-22,1,train,Unflagged
492,pc1,0,2021-06-22 09:58:06,2021-06-22,1,train,Unflagged
493,pc1,0,2021-06-22 09:58:07,2021-06-22,1,train,Unflagged
494,pc1,0,2021-06-22 09:58:08,2021-06-22,1,train,Unflagged
495,pc1,0,2021-06-22 09:58:09,2021-06-22,1,train,Unflagged
496,pc1,0,2021-06-22 09:58:10,2021-06-22,1,train,Unflagged
497,pc1,0,2021-06-22 09:58:11,2021-06-22,1,train,Unflagged
498,pc1,0,2021-06-22 09:58:12,2021-06-22,1,train,Unflagged
499,pc1,0,2021-06-22 09:58:13,2021-06-22,1,train,Unflagged
500,pc1,0,2021-06-22 09:58:14,2021-06-22,1,train,Unflagged
501,pc1,0,2021-06-22 09:58:15,2021-06-22,1,train,Unflagged
502,pc1,0,2021-06-22 09:58:16,2021-06-22,1,train,Unflagged
503,pc1,0,2021-06-22 09:58:17,2021-06-22,1,train,Unflagged
504,pc1,0,2021-06-22 09:58:18,2021-06-22,1,train,Unflagged
505,pc1,0,2021-06-22 09:58:19,2021-06-22,1,train,Unflagged
506,pc1,0,2021-06-22 09:58:20,2021-06-22,1,train,Unflagged
507,pc1,0,2021-06-22 09:58:21,2021-06-22,1,train,Unflagged
508,pc1,0,2021-06-22 09:58:22,2021-06-22,1,train,Unflagged
509,pc1,0,2021-06-22 09:58:23,2021-06-22,1,train,Unflagged
510,pc1,0,2021-06-22 09:58:24,2021-06-22,1,train,Unflagged
511,pc1,0,2021-06-22 09:58:25,2021-06-22,1,train,Unflagged
512,pc1,0,2021-06-22 09:58:26,2021-06-22,1,train,Unflagged
513,pc1,0,2021-06-22 09:58:27,2021-06-22,1,train,Unflagged
514,pc1,0,2021-06-22 09:58:28,2021-06-22,1,train,Unflagged
515,pc1,0,2021-06-22 09:58:29,2021-06-22,1,train,Unflagged
516,pc1,0,2021-06-22 09:58:30,2021-06-22,1,train,Unflagged
517,pc1,0,2021-06-22 09:58:31,2021-06-22,1,train,Unflagged
518,pc1,0,2021-06-22 09:58:32,2021-06-22,1,train,Unflagged
519,pc1,0,2021-06-22 09:58:33,2021-06-22,1,train,Unflagged
520,pc1,0,2021-06-22 09:58:34,2021-06-22,1,train,Unflagged
521,pc1,0,2021-06-22 09:58:35,2021-06-22,1,train,Unflagged
522,pc1,0,2021-06-22 09:58:36,2021-06-22,1,train,Unflagged
523,pc1,0,2021-06-22 09:58:37,2021-06-22,1,train,Unflagged
524,pc1,0,2021-06-22 09:58:38,2021-06-22,1,train,Unflagged
525,pc1,0,2021-06-22 09:58:39,2021-06-22,1,train,Unflagged
526,pc1,0,2021-06-22 09:58:40,2021-06-22,1,train,Unflagged
527,pc1,0,2021-06-22 09:58:41,2021-06-22,1,train,Unflagged
528,pc1,0,2021-06-22 09:58:42,2021-06-22,1,train,Unflagged
529,pc1,0,2021-06-22 09:58:43,2021-06-22,1,train,Unflagged
530,pc1,0,2021-06-22 09:58:44,2021-06-22,1,train,Unflagged
531,pc1,0,2021-06-22 09:58:45,2021-06-22,1,train,Unflagged
532,pc1,0,2021-06-22 09:58:46,2021-06-22,1,train,Unflagged
533,pc1,0,2021-06-22 09:58:47,2021-06-22,1,train,Unflagged
534,pc1,0,2021-06-22 09:58:48,2021-06-22,1,train,Unflagged
535,pc1,0,2021-06-22 09:58:49,2021-06-22,1,train,Unflagged
536,pc1,0,2021-06-22 09:58:50,2021-06-22,1,train,Unflagged
537,pc1,0,2021-06-22 09:58:51,2021-06-22,1,train,Unflagged
538,pc1,0,2021-06-22 09:58:52,2021-06-22,1,train,Unflagged
539,pc1,0,2021-06-22 09:58:53,2021-06-22,1,train,Unflagged
540,pc1,0,2021-06-22 09:58:54,2021-06-22,1,train,Unflagged
541,pc1,0,2021-06-22 09:58:55,2021-06-22,1,train,Unflagged
542,pc1,0,2021-06-22 09:58:56,2021-06-22,1,train,Unflagged
543,pc1,0,2021-06-22 09:58:57,2021-06-22,1,train,Unflagged
544,pc1,0,2021-06-22 09:58:58,2021-06-22,1,train,Unflagged
545,pc1,0,2021-06-22 09:58:59,2021-06-22,1,train,Unflagged
546,pc1,0,2021-06-22 09:59:00,2021-06-22,1,train,Unflagged
547,pc1,0,2021-06-22 09:59:01,2021-06-22,1,train,Unflagged
548,pc1,0,2021-06-22 09:59:02,2021-06-22,1,train,Unflagged
549,pc1,0,2021-06-22 09:59:03,2021-06-22,1,train,Unflagged
550,pc1,0,2021-06-22 09:59:04,2021-06-22,1,train,Unflagged
551,pc1,0,2021-06-22 09:59:05,2021-06-22,1,train,Unflagged
552,pc1,0,2021-06-22 09:59:06,2021-06-22,1,train,Unflagged
553,pc1,0,2021-06-22 09:59:07,2021-06-22,1,train,Unflagged
554,pc1,0,2021-06-22 09:59:08,2021-06-22,1,train,Unflagged
555,pc1,0,2021-06-22 09:59:09,2021-06-22,1,train,Unflagged
556,pc1,0,2021-06-22 09:59:10,2021-06-22,1,train,Unflagged
557,pc1,0,2021-06-22 09:59:11,2021-06-22,1,train,Unflagged
558,pc1,0,2021-06-22 09:59:12,2021-06-22,1,train,Unflagged
559,pc1,0,2021-06-22 09:59:13,2021-06-22,1,train,Unflagged
560,pc1,0,2021-06-22 09:59:14,2021-06-22,1,train,Unflagged
561,pc1,0,2021-06-22 09:59:15,2021-06-22,1,train,Unflagged
562,pc1,0,2021-06-22 09:59:16,2021-06-22,1,train,Unflagged
563,pc1,0,2021-06-22 09:59:17,2021-06-22,1,train,Unflagged
564,pc1,0,2021-06-22 09:59:18,2021-06-22,1,train,Unflagged
565,pc1,0,2021-06-22 09:59:19,2021-06-22,1,train,Unflagged
566,pc1,0,2021-06-22 09:59:20,2021-06-22,1,train,Unflagged
567,pc1,0,2021-06-22 09:59:21,2021-06-22,1,train,Unflagged
568,pc1,0,2021-06-22 09:59:22,2021-06-22,1,train,Unflagged
569,pc1,0,2021-06-22 09:59:23,2021-06-22,1,train,Unflagged
570,pc1,0,2021-06-22 09:59:24,2021-06-22,1,train,Unflagged
571,pc1,0,2021-06-22 09:59:25,2021-06-22,1,train,Unflagged
572,pc1,0,2021-06-22 09:59:26,2021-06-22,1,train,Unflagged
573,pc1,0,2021-06-22 09:59:27,2021-06-22,1,train,Unflagged
574,pc1,0,2021-06-22 09:59:28,2021-06-22,1,train,Unflagged
575,pc1,0,2021-06-22 09:59:29,2021-06-22,1,train,Unflagged
576,pc1,0,2021-06-22 09:59:30,2021-06-22,1,train,Unflagged
577,pc1,0,2021-06-22 09:59:31,2021-06-22,1,train,Unflagged
578,pc1,0,2021-06-22 09:59:32,2021-06-22,1,train,Unflagged
579,pc1,0,2021-06-22 09:59:33,2021-06-22,1,train,Unflagged
580,pc1,0,2021-06-22 09:59:34,2021-06-22,1,train,Unflagged
581,pc1,0,2021-06-22 09:59:35,2021-06-22,1,train,Unflagged
582,pc1,0,2021-06-22 09:59:36,2021-06-22,1,train,Unflagged
583,pc1,0,2021-06-22 09:59:37,2021-06-22,1,train,Unflagged
584,pc1,0,2021-06-22 09:59:38,2021-06-22,1,train,Unflagged
585,pc1,0,2021-06-22 09:59:39,2021-06-22,1,train,Unflagged
586,pc1,0,2021-06-22 09:59:40,2021-06-22,1,train,Unflagged
587,pc1,0,2021-06-22 09:59:41,2021-06-22,1,train,Unflagged
588,pc1,0,2021-06-22 09:59:42,2021-06-22,1,train,Unflagged
589,pc1,0,2021-06-22 09:59:43,2021-06-22,1,train,Unflagged
590,pc1,0,2021-06-22 09:59:44,2021-06-22,1,train,Unflagged
591,pc1,0,2021-06-22 09:59:45,2021-06-22,1,train,Unflagged
592,pc1,0,2021-06-22 09:59:46,2021-06-22,1,train,Unflagged
593,pc1,0,2021-06-22 09:59:47,2021-06-22,1,train,Unflagged
594,pc1,0,2021-06-22 09:59:48,2021-06-22,1,train,Unflagged
595,pc1,0,2021-06-22 09:59:49,2021-06-22,1,train,Unflagged
596,pc1,0,2021-06-22 09:59:50,2021-06-22,1,train,Unflagged
597,pc1,0,2021-06-22 09:59:51,2021-06-22,1,train,Unflagged
598,pc1,0,2021-06-22 09:59:52,2021-06-22,1,train,Unflagged
599,pc1,0,2021-06-22 09:59:53,2021-06-22,1,train,Unflagged
600,pc1,0,2021-06-22 09:59:54,2021-06-22,1,train,Unflagged
601,pc1,0,2021-06-22 09:59:55,2021-06-22,1,train,Unflagged
602,pc1,0,2021-06-22 09:59:56,2021-06-22,1,train,Unflagged
603,pc1,0,2021-06-22 09:59:57,2021-06-22,1,train,Unflagged
604,pc1,0,2021-06-22 09:59:58,2021-06-22,1,train,Unflagged
605,pc1,0,2021-06-22 09:59:59,2021-06-22,1,train,Unflagged
606,pc1,0,2021-06-22 10:00:00,2021-06-22,1,train,Unflagged
607,pc1,0,2021-06-22 10:00:01,2021-06-22,1,train,Unflagged
608,pc1,0,2021-06-22 10:00:02,2021-06-22,1,train,Unflagged
609,pc1,0,2021-06-22 10:00:03,2021-06-22,1,train,Unflagged
610,pc1,0,2021-06-22 10:00:04,2021-06-22,1,train,Unflagged
611,pc1,0,2021-06-22 10:00:05,2021-06-22,1,train,Unflagged
612,pc1,0,2021-06-22 10:00:06,2021-06-22,1,train,Unflagged
613,pc1,0,2021-06-22 10:00:07,2021-06-22,1,train,Unflagged
614,pc1,0,2021-06-22 10:00:08,2021-06-22,1,train,Unflagged
615,pc1,0,2021-06-22 10:00:09,2021-06-22,1,train,Unflagged
616,pc1,0,2021-06-22 10:00:10,2021-06-22,1,train,Unflagged
617,pc1,0,2021-06-22 10:00:11,2021-06-22,1,train,Unflagged
618,pc1,0,2021-06-22 10:00:12,2021-06-22,1,train,Unflagged
619,pc1,0,2021-06-22 10:00:13,2021-06-22,1,train,Unflagged
620,pc1,0,2021-06-22 10:00:14,2021-06-22,1,train,Unflagged
621,pc1,0,2021-06-22 10:00:15,2021-06-22,1,train,Unflagged
622,pc1,0,2021-06-22 10:00:16,2021-06-22,1,train,Unflagged
623,pc1,0,2021-06-22 10:00:17,2021-06-22,1,train,Unflagged
624,pc1,0,2021-06-22 10:00:18,2021-06-22,1,train,Unflagged
625,pc1,0,2021-06-22 10:00:19,2021-06-22,1,train,Unflagged
626,pc1,0,2021-06-22 10:00:20,2021-06-22,1,train,Unflagged
627,pc1,0,2021-06-22 10:00:21,2021-06-22,1,train,Unflagged
628,pc1,0,2021-06-22 10:00:22,2021-06-22,1,train,Unflagged
629,pc1,0,2021-06-22 10:00:23,2021-06-22,1,train,Unflagged
630,pc1,0,2021-06-22 10:00:24,2021-06-22,1,train,Unflagged
631,pc1,0,2021-06-22 10:00:25,2021-06-22,1,train,Unflagged
632,pc1,0,2021-06-22 10:00:26,2021-06-22,1,train,Unflagged
633,pc1,0,2021-06-22 10:00:27,2021-06-22,1,train,Unflagged
634,pc1,0,2021-06-22 10:00:28,2021-06-22,1,train,Unflagged
635,pc1,0,2021-06-22 10:00:29,2021-06-22,1,train,Unflagged
636,pc1,0,2021-06-22 10:00:30,2021-06-22,1,train,Unflagged
637,pc1,0,2021-06-22 10:00:31,2021-06-22,1,train,Unflagged
638,pc1,0,2021-06-22 10:00:32,2021-06-22,1,train,Unflagged
639,pc1,0,2021-06-22 10:00:33,2021-06-22,1,train,Unflagged
640,pc1,0,2021-06-22 10:00:34,2021-06-22,1,train,Unflagged
641,pc1,0,2021-06-22 10:00:35,2021-06-22,1,train,Unflagged
642,pc1,0,2021-06-22 10:00:36,2021-06-22,1,train,Unflagged
643,pc1,0,2021-06-22 10:00:37,2021-06-22,1,train,Unflagged
644,pc1,0,2021-06-22 10:00:38,2021-06-22,1,train,Unflagged
645,pc1,0,2021-06-22 10:00:39,2021-06-22,1,train,Unflagged
646,pc1,0,2021-06-22 10:00:40,2021-06-22,1,train,Unflagged
647,pc1,0,2021-06-22 10:00:41,2021-06-22,1,train,Unflagged
648,pc1,0,2021-06-22 10:00:42,2021-06-22,1,train,Unflagged
649,pc1,0,2021-06-22 10:00:43,2021-06-22,1,train,Unflagged
650,pc1,0,2021-06-22 10:00:44,2021-06-22,1,train,Unflagged
651,pc1,0,2021-06-22 10:00:45,2021-06-22,1,train,Unflagged
652,pc1,0,2021-06-22 10:00:46,2021-06-22,1,train,Unflagged
653,pc1,0,2021-06-22 10:00:47,2021-06-22,1,train,Unflagged
654,pc1,0,2021-06-22 10:00:48,2021-06-22,1,train,Unflagged
655,pc1,0,2021-06-22 10:00:49,2021-06-22,1,train,Unflagged
656,pc1,0,2021-06-22 10:00:50,2021-06-22,1,train,Unflagged
657,pc1,0,2021-06-22 10:00:51,2021-06-22,1,train,Unflagged
658,pc1,0,2021-06-22 10:00:52,2021-06-22,1,train,Unflagged
659,pc1,0,2021-06-22 10:00:53,2021-06-22,1,train,Unflagged
660,pc1,0,2021-06-22 10:00:54,2021-06-22,1,train,Unflagged
661,pc1,0,2021-06-22 10:00:55,2021-06-22,1,train,Unflagged
662,pc1,0,2021-06-22 10:00:56,2021-06-22,1,train,Unflagged
663,pc1,0,2021-06-22 10:00:57,2021-06-22,1,train,Unflagged
664,pc1,0,2021-06-22 10:00:58,2021-06-22,1,train,Unflagged
665,pc1,0,2021-06-22 10:00:59,2021-06-22,1,train,Unflagged
666,pc1,0,2021-06-22 10:01:00,2021-06-22,1,train,Unflagged
667,pc1,0,2021-06-22 10:01:01,2021-06-22,1,train,Unflagged
668,pc1,0,2021-06-22 10:01:02,2021-06-22,1,train,Unflagged
669,pc1,0,2021-06-22 10:01:03,2021-06-22,1,train,Unflagged
670,pc1,0,2021-06-22 10:01:04,2021-06-22,1,train,Unflagged
671,pc1,0,2021-06-22 10:01:05,2021-06-22,1,train,Unflagged
672,pc1,0,2021-06-22 10:01:06,2021-06-22,1,train,Unflagged
673,pc1,0,2021-06-22 10:01:07,2021-06-22,1,train,Unflagged
674,pc1,0,2021-06-22 10:01:08,2021-06-22,1,train,Unflagged
675,pc1,0,2021-06-22 10:01:09,2021-06-22,1,train,Unflagged
676,pc1,0,2021-06-22 10:01:10,2021-06-22,1,train,Unflagged
677,pc1,0,2021-06-22 10:01:11,2021-06-22,1,train,Unflagged
678,pc1,0,2021-06-22 10:01:12,2021-06-22,1,train,Unflagged
679,pc1,0,2021-06-22 10:01:13,2021-06-22,1,train,Unflagged
680,pc1,0,2021-06-22 10:01:14,2021-06-22,1,train,Unflagged
681,pc1,0,2021-06-22 10:01:15,2021-06-22,1,train,Unflagged
682,pc1,0,2021-06-22 10:01:16,2021-06-22,1,train,Unflagged
683,pc1,0,2021-06-22 10:01:17,2021-06-22,1,train,Unflagged
684,pc1,0,2021-06-22 10:01:18,2021-06-22,1,train,Unflagged
685,pc1,0,2021-06-22 10:01:19,2021-06-22,1,train,Unflagged
686,pc1,0,2021-06-22 10:01:20,2021-06-22,1,train,Unflagged
687,pc1,0,2021-06-22 10:01:21,2021-06-22,1,train,Unflagged
688,pc1,0,2021-06-22 10:01:22,2021-06-22,1,train,Unflagged
689,pc1,0,2021-06-22 10:01:23,2021-06-22,1,train,Unflagged
690,pc1,0,2021-06-22 10:01:24,2021-06-22,1,train,Unflagged
691,pc1,0,2021-06-22 10:01:25,2021-06-22,1,train,Unflagged
692,pc1,0,2021-06-22 10:01:26,2021-06-22,1,train,Unflagged
693,pc1,0,2021-06-22 10:01:27,2021-06-22,1,train,Unflagged
694,pc1,0,2021-06-22 10:01:28,2021-06-22,1,train,Unflagged
695,pc1,0,2021-06-22 10:01:29,2021-06-22,1,train,Unflagged
696,pc1,0,2021-06-22 10:01:30,2021-06-22,1,train,Unflagged
697,pc1,0,2021-06-22 10:01:31,2021-06-22,1,train,Unflagged
698,pc1,0,2021-06-22 10:01:32,2021-06-22,1,train,Unflagged
699,pc1,0,2021-06-22 10:01:33,2021-06-22,1,train,Unflagged
700,pc1,0,2021-06-22 10:01:34,2021-06-22,1,train,Unflagged
701,pc1,0,2021-06-22 10:01:35,2021-06-22,1,train,Unflagged
702,pc1,0,2021-06-22 10:01:36,2021-06-22,1,train,Unflagged
703,pc1,0,2021-06-22 10:01:37,2021-06-22,1,train,Unflagged
704,pc1,0,2021-06-22 10:01:38,2021-06-22,1,train,Unflagged
705,pc1,0,2021-06-22 10:01:39,2021-06-22,1,train,Unflagged
706,pc1,0,2021-06-22 10:01:40,2021-06-22,1,train,Unflagged
707,pc1,0,2021-06-22 10:01:41,2021-06-22,1,train,Unflagged
708,pc1,0,2021-06-22 10:01:42,2021-06-22,1,train,Unflagged
709,pc1,0,2021-06-22 10:01:43,2021-06-22,1,train,Unflagged
710,pc1,0,2021-06-22 10:01:44,2021-06-22,1,train,Unflagged
711,pc1,0,2021-06-22 10:01:45,2021-06-22,1,train,Unflagged
712,pc1,0,2021-06-22 10:01:46,2021-06-22,1,train,Unflagged
713,pc1,0,2021-06-22 10:01:47,2021-06-22,1,train,Unflagged
714,pc1,0,2021-06-22 10:01:48,2021-06-22,1,train,Unflagged
715,pc1,0,2021-06-22 10:01:49,2021-06-22,1,train,Unflagged
716,pc1,0,2021-06-22 10:01:50,2021-06-22,1,train,Unflagged
717,pc1,0,2021-06-22 10:01:51,2021-06-22,1,train,Unflagged
718,pc1,0,2021-06-22 10:01:52,2021-06-22,1,train,Unflagged
719,pc1,0,2021-06-22 10:01:53,2021-06-22,1,train,Unflagged
720,pc1,0,2021-06-22 10:01:54,2021-06-22,1,train,Unflagged
721,pc1,0,2021-06-22 10:01:55,2021-06-22,1,train,Unflagged
722,pc1,0,2021-06-22 10:01:56,2021-06-22,1,train,Unflagged
723,pc1,0,2021-06-22 10:01:57,2021-06-22,1,train,Unflagged
724,pc1,0,2021-06-22 10:01:58,2021-06-22,1,train,Unflagged
725,pc1,0,2021-06-22 10:01:59,2021-06-22,1,train,Unflagged
726,pc1,0,2021-06-22 10:02:00,2021-06-22,1,train,Unflagged
727,pc1,0,2021-06-22 10:02:01,2021-06-22,1,train,Unflagged
728,pc1,0,2021-06-22 10:02:02,2021-06-22,1,train,Unflagged
729,pc1,0,2021-06-22 10:02:03,2021-06-22,1,train,Unflagged
730,pc1,0,2021-06-22 10:02:04,2021-06-22,1,train,Unflagged
731,pc1,0,2021-06-22 10:02:05,2021-06-22,1,train,Unflagged
732,pc1,0,2021-06-22 10:02:06,2021-06-22,1,train,Unflagged
